PremiumTable	IssueAge	MaxPolicyYear	Sex	RiskClass	PremiumBand	PremiumPer1000
LTL19M	48	999	M	U	3	17.29
LTL19M	48	999	M	W	3	11.84
LTL19M	48	999	M	Y	3	24.0
LTL19M	48	999	M	N	4	11.64
LTL19M	48	999	M	P	4	9.91
LTL19M	48	999	M	R	4	8.83
LTL19M	48	999	M	S	4	23.66
LTL19M	48	999	M	T	4	19.71
LTL19M	48	999	M	U	4	16.85
LTL19M	48	999	M	W	4	11.64
LTL19M	48	999	M	Y	4	23.66
LTL19M	48	999	M	N	5	10.48
LTL19M	48	999	M	P	5	8.92
LTL19M	48	999	M	R	5	7.94
LTL19M	48	999	M	S	5	21.29
LTL19M	48	999	M	T	5	17.74
LTL19M	48	999	M	U	5	15.17
LTL19M	48	999	M	W	5	10.48
LTL19M	48	999	M	Y	5	21.29
LTL19M	49	999	M	N	1	14.14
LTL19M	49	999	M	P	1	12.21
LTL19M	49	999	M	R	1	10.69
LTL19M	49	999	M	S	1	27.59
LTL19M	49	999	M	T	1	22.99
LTL19M	49	999	M	U	1	20.25
LTL19M	49	999	M	W	1	14.14
LTL19M	49	999	M	Y	1	27.59
LTL19M	49	999	M	N	2	13.19
LTL19M	49	999	M	P	2	11.12
LTL19M	49	999	M	R	2	9.75
LTL19M	49	999	M	S	2	25.45
LTL19M	49	999	M	T	2	21.2
LTL19M	49	999	M	U	2	18.31
LTL19M	49	999	M	W	2	13.19
LTL19M	49	999	M	Y	2	25.45
LTL19M	49	999	M	N	3	12.43
LTL19M	49	999	M	P	3	10.6
LTL19M	49	999	M	R	3	9.39
LTL19M	49	999	M	S	3	25.21
LTL19M	49	999	M	T	3	21.01
LTL19M	49	999	M	U	3	18.17
LTL19M	49	999	M	W	3	12.43
LTL19M	49	999	M	Y	3	25.21
LTL19M	49	999	M	N	4	12.21
LTL19M	49	999	M	P	4	10.4
LTL19M	49	999	M	R	4	9.27
LTL19M	49	999	M	S	4	24.83
LTL19M	49	999	M	T	4	20.69
LTL19M	49	999	M	U	4	17.76
LTL19M	49	999	M	W	4	12.21
LTL19M	49	999	M	Y	4	24.83
LTL19M	49	999	M	N	5	10.99
LTL19M	49	999	M	P	5	9.36
LTL19M	49	999	M	R	5	8.34
LTL19M	49	999	M	S	5	22.35
LTL19M	49	999	M	T	5	18.62
LTL19M	49	999	M	U	5	15.99
LTL19M	49	999	M	W	5	10.99
LTL19M	49	999	M	Y	5	22.35
LTL19M	50	999	M	N	1	14.74
LTL19M	50	999	M	P	1	12.76
LTL19M	50	999	M	R	1	11.1
LTL19M	50	999	M	S	1	28.75
LTL19M	50	999	M	T	1	23.96
LTL19M	50	999	M	U	1	21.12
LTL19M	50	999	M	W	1	14.74
LTL19M	50	999	M	Y	1	28.75
LTL19M	50	999	M	N	2	13.84
LTL19M	50	999	M	P	2	11.62
LTL19M	50	999	M	R	2	10.2
LTL19M	50	999	M	S	2	26.65
LTL19M	50	999	M	T	2	22.21
LTL19M	50	999	M	U	2	19.17
LTL19M	50	999	M	W	2	13.84
LTL19M	50	999	M	Y	2	26.65
LTL19M	50	999	M	N	3	13.03
LTL19M	50	999	M	P	3	11.11
LTL19M	50	999	M	R	3	9.85
LTL19M	50	999	M	S	3	26.42
LTL19M	50	999	M	T	3	22.02
LTL19M	50	999	M	U	3	19.04
LTL19M	50	999	M	W	3	13.03
LTL19M	50	999	M	Y	3	26.42
LTL19M	50	999	M	N	4	12.78
LTL19M	50	999	M	P	4	10.89
LTL19M	50	999	M	R	4	9.71
LTL19M	50	999	M	S	4	26.0
LTL19M	50	999	M	T	4	21.67
LTL19M	50	999	M	U	4	18.67
LTL19M	50	999	M	W	4	12.78
LTL19M	50	999	M	Y	4	26.0
LTL19M	50	999	M	N	5	11.51
LTL19M	50	999	M	P	5	9.8
LTL19M	50	999	M	R	5	8.74
LTL19M	50	999	M	S	5	23.4
LTL19M	50	999	M	T	5	19.5
LTL19M	50	999	M	U	5	16.81
LTL19M	50	999	M	W	5	11.51
LTL19M	50	999	M	Y	5	23.4
LTL19M	51	999	M	N	1	15.47
LTL19M	51	999	M	P	1	13.39
LTL19M	51	999	M	R	1	11.58
LTL19M	51	999	M	S	1	30.16
LTL19M	51	999	M	T	1	25.13
LTL19M	51	999	M	U	1	22.14
LTL19M	51	999	M	W	1	15.47
LTL19M	51	999	M	Y	1	30.16
LTL19M	51	999	M	N	2	14.58
LTL19M	51	999	M	P	2	12.23
LTL19M	51	999	M	R	2	10.73
LTL19M	51	999	M	S	2	28.14
LTL19M	51	999	M	T	2	23.45
LTL19M	51	999	M	U	2	20.17
LTL19M	51	999	M	W	2	14.58
LTL19M	51	999	M	Y	2	28.14
LTL19M	51	999	M	N	3	13.74
LTL19M	51	999	M	P	3	11.71
LTL19M	51	999	M	R	3	10.4
LTL19M	51	999	M	S	3	27.91
LTL19M	51	999	M	T	3	23.26
LTL19M	51	999	M	U	3	20.02
LTL19M	51	999	M	W	3	13.74
LTL19M	51	999	M	Y	3	27.91
LTL19M	51	999	M	N	4	13.47
LTL19M	51	999	M	P	4	11.49
LTL19M	51	999	M	R	4	10.25
LTL19M	51	999	M	S	4	27.45
LTL19M	51	999	M	T	4	22.88
LTL19M	51	999	M	U	4	19.65
LTL19M	51	999	M	W	4	13.47
LTL19M	51	999	M	Y	4	27.45
LTL19M	51	999	M	N	5	12.12
LTL19M	51	999	M	P	5	10.34
LTL19M	51	999	M	R	5	9.22
LTL19M	51	999	M	S	5	24.71
LTL19M	51	999	M	T	5	20.59
LTL19M	51	999	M	U	5	17.69
LTL19M	51	999	M	W	5	12.12
LTL19M	51	999	M	Y	5	24.71
LTL19M	52	999	M	N	1	16.21
LTL19M	52	999	M	P	1	14.01
LTL19M	52	999	M	R	1	12.06
LTL19M	52	999	M	S	1	31.56
LTL19M	52	999	M	T	1	26.3
LTL19M	52	999	M	U	1	23.16
LTL19M	52	999	M	W	1	16.21
LTL19M	52	999	M	Y	1	31.56
LTL19M	52	999	M	N	2	15.32
LTL19M	52	999	M	P	2	12.84
LTL19M	52	999	M	R	2	11.26
LTL19M	52	999	M	S	2	29.62
LTL19M	52	999	M	T	2	24.69
LTL19M	52	999	M	U	2	21.16
LTL19M	52	999	M	W	2	15.32
LTL19M	52	999	M	Y	2	29.62
LTL19M	52	999	M	N	3	14.45
LTL19M	52	999	M	P	3	12.3
LTL19M	52	999	M	R	3	10.94
LTL19M	52	999	M	S	3	29.4
LTL19M	52	999	M	T	3	24.5
LTL19M	52	999	M	U	3	21.0
LTL19M	52	999	M	W	3	14.45
LTL19M	52	999	M	Y	3	29.4
LTL19M	52	999	M	N	4	14.15
LTL19M	52	999	M	P	4	12.09
LTL19M	52	999	M	R	4	10.78
LTL19M	52	999	M	S	4	28.9
LTL19M	52	999	M	T	4	24.08
LTL19M	52	999	M	U	4	20.64
LTL19M	52	999	M	W	4	14.15
LTL19M	52	999	M	Y	4	28.9
LTL19M	52	999	M	N	5	12.74
LTL19M	52	999	M	P	5	10.88
LTL19M	52	999	M	R	5	9.7
LTL19M	52	999	M	S	5	26.01
LTL19M	52	999	M	T	5	21.67
LTL19M	52	999	M	U	5	18.57
LTL19M	52	999	M	W	5	12.74
LTL19M	52	999	M	Y	5	26.01
LTL19M	53	999	M	N	1	16.94
LTL19M	53	999	M	P	1	14.64
LTL19M	53	999	M	R	1	12.55
LTL19M	53	999	M	S	1	32.97
LTL19M	53	999	M	T	1	27.47
LTL19M	53	999	M	U	1	24.18
LTL19M	53	999	M	W	1	16.94
LTL19M	53	999	M	Y	1	32.97
LTL19M	53	999	M	N	2	16.06
LTL19M	53	999	M	P	2	13.45
LTL19M	53	999	M	R	2	11.79
LTL19M	53	999	M	S	2	31.11
LTL19M	53	999	M	T	2	25.92
LTL19M	53	999	M	U	2	22.16
LTL19M	53	999	M	W	2	16.06
LTL19M	53	999	M	Y	2	31.11
LTL19M	53	999	M	N	3	15.17
LTL19M	53	999	M	P	3	12.89
LTL19M	53	999	M	R	3	11.49
LTL19M	53	999	M	S	3	30.89
LTL19M	53	999	M	T	3	25.74
LTL19M	53	999	M	U	3	21.98
LTL19M	53	999	M	W	3	15.17
LTL19M	53	999	M	Y	3	30.89
LTL19M	53	999	M	N	4	14.84
LTL19M	53	999	M	P	4	12.7
LTL19M	53	999	M	R	4	11.31
LTL19M	53	999	M	S	4	30.34
LTL19M	53	999	M	T	4	25.29
LTL19M	53	999	M	U	4	21.62
LTL19M	53	999	M	W	4	14.84
LTL19M	53	999	M	Y	4	30.34
LTL19M	53	999	M	N	5	13.35
LTL19M	53	999	M	P	5	11.43
LTL19M	53	999	M	R	5	10.18
LTL19M	53	999	M	S	5	27.31
LTL19M	53	999	M	T	5	22.76
LTL19M	53	999	M	U	5	19.46
LTL19M	53	999	M	W	5	13.35
LTL19M	53	999	M	Y	5	27.31
LTL19M	54	999	M	N	1	17.67
LTL19M	54	999	M	P	1	15.27
LTL19M	54	999	M	R	1	13.03
LTL19M	54	999	M	S	1	34.37
LTL19M	54	999	M	T	1	28.64
LTL19M	54	999	M	U	1	25.21
LTL19M	54	999	M	W	1	17.67
LTL19M	54	999	M	Y	1	34.37
LTL19M	54	999	M	N	2	16.8
LTL19M	54	999	M	P	2	14.06
LTL19M	54	999	M	R	2	12.32
LTL19M	54	999	M	S	2	32.59
LTL19M	54	999	M	T	2	27.16
LTL19M	54	999	M	U	2	23.15
LTL19M	54	999	M	W	2	16.8
LTL19M	54	999	M	Y	2	32.59
LTL19M	54	999	M	N	3	15.88
LTL19M	54	999	M	P	3	13.49
LTL19M	54	999	M	R	3	12.04
LTL19M	54	999	M	S	3	32.38
LTL19M	54	999	M	T	3	26.98
LTL19M	54	999	M	U	3	22.96
LTL19M	54	999	M	W	3	15.88
LTL19M	54	999	M	Y	3	32.38
LTL19M	54	999	M	N	4	15.52
LTL19M	54	999	M	P	4	13.3
LTL19M	54	999	M	R	4	11.84
LTL19M	54	999	M	S	4	31.79
LTL19M	54	999	M	T	4	26.49
LTL19M	54	999	M	U	4	22.6
LTL19M	54	999	M	W	4	15.52
LTL19M	54	999	M	Y	4	31.79
LTL19M	54	999	M	N	5	13.97
LTL19M	54	999	M	P	5	11.97
LTL19M	54	999	M	R	5	10.66
LTL19M	54	999	M	S	5	28.61
LTL19M	54	999	M	T	5	23.84
LTL19M	54	999	M	U	5	20.34
LTL19M	54	999	M	W	5	13.97
LTL19M	54	999	M	Y	5	28.61
LTL19M	55	999	M	N	1	18.4
LTL19M	55	999	M	P	1	15.89
LTL19M	55	999	M	R	1	13.51
LTL19M	55	999	M	S	1	35.78
LTL19M	55	999	M	T	1	29.81
LTL19M	55	999	M	U	1	26.23
LTL19M	55	999	M	W	1	18.4
LTL19M	55	999	M	Y	1	35.78
LTL19M	55	999	M	N	2	17.54
LTL19M	55	999	M	P	2	14.67
LTL19M	55	999	M	R	2	12.85
LTL19M	55	999	M	S	2	34.08
LTL19M	55	999	M	T	2	28.4
LTL19M	55	999	M	U	2	24.15
LTL19M	55	999	M	W	2	17.54
LTL19M	55	999	M	Y	2	34.08
LTL19M	55	999	M	N	3	16.6
LTL19M	55	999	M	P	3	14.08
LTL19M	55	999	M	R	3	12.59
LTL19M	55	999	M	S	3	33.87
LTL19M	55	999	M	T	3	28.23
LTL19M	55	999	M	U	3	23.94
LTL19M	55	999	M	W	3	16.6
LTL19M	55	999	M	Y	3	33.87
LTL19M	55	999	M	N	4	16.21
LTL19M	55	999	M	P	4	13.9
LTL19M	55	999	M	R	4	12.38
LTL19M	55	999	M	S	4	33.24
LTL19M	55	999	M	T	4	27.7
LTL19M	55	999	M	U	4	23.58
LTL19M	55	999	M	W	4	16.21
LTL19M	55	999	M	Y	4	33.24
LTL19M	55	999	M	N	5	14.59
LTL19M	55	999	M	P	5	12.51
LTL19M	55	999	M	R	5	11.14
LTL19M	55	999	M	S	5	29.91
LTL19M	55	999	M	T	5	24.93
LTL19M	55	999	M	U	5	21.22
LTL19M	55	999	M	W	5	14.59
LTL19M	55	999	M	Y	5	29.91
LTL19M	56	999	M	N	1	19.68
LTL19M	56	999	M	P	1	16.86
LTL19M	56	999	M	R	1	14.45
LTL19M	56	999	M	S	1	38.09
LTL19M	56	999	M	T	1	31.75
LTL19M	56	999	M	U	1	27.72
LTL19M	56	999	M	W	1	19.68
LTL19M	56	999	M	Y	1	38.09
LTL19M	56	999	M	N	2	18.78
LTL19M	56	999	M	P	2	15.73
LTL19M	56	999	M	R	2	13.72
LTL19M	56	999	M	S	2	36.19
LTL19M	56	999	M	T	2	30.16
LTL19M	56	999	M	U	2	25.52
LTL19M	56	999	M	W	2	18.78
LTL19M	56	999	M	Y	2	36.19
LTL19M	56	999	M	N	3	17.81
LTL19M	56	999	M	P	3	15.18
LTL19M	56	999	M	R	3	13.45
LTL19M	56	999	M	S	3	35.96
LTL19M	56	999	M	T	3	29.96
LTL19M	56	999	M	U	3	25.21
LTL19M	56	999	M	W	3	17.81
LTL19M	56	999	M	Y	3	35.96
LTL19M	56	999	M	N	4	17.44
LTL19M	56	999	M	P	4	14.99
LTL19M	56	999	M	R	4	13.23
LTL19M	56	999	M	S	4	35.31
LTL19M	56	999	M	T	4	29.42
LTL19M	56	999	M	U	4	24.86
LTL19M	56	999	M	W	4	17.44
LTL19M	56	999	M	Y	4	35.31
LTL19M	56	999	M	N	5	15.69
LTL19M	56	999	M	P	5	13.49
LTL19M	56	999	M	R	5	11.91
LTL19M	56	999	M	S	5	31.78
LTL19M	56	999	M	T	5	26.48
LTL19M	56	999	M	U	5	22.38
LTL19M	56	999	M	W	5	15.69
LTL19M	56	999	M	Y	5	31.78
LTL19M	57	999	M	N	1	20.96
LTL19M	57	999	M	P	1	17.83
LTL19M	57	999	M	R	1	15.39
LTL19M	57	999	M	S	1	40.41
LTL19M	57	999	M	T	1	33.68
LTL19M	57	999	M	U	1	29.21
LTL19M	57	999	M	W	1	20.96
LTL19M	57	999	M	Y	1	40.41
LTL19M	57	999	M	N	2	20.03
LTL19M	57	999	M	P	2	16.78
LTL19M	57	999	M	R	2	14.59
LTL19M	57	999	M	S	2	38.3
LTL19M	57	999	M	T	2	31.92
LTL19M	57	999	M	U	2	26.89
LTL19M	57	999	M	W	2	20.03
LTL19M	57	999	M	Y	2	38.3
LTL19M	57	999	M	N	3	19.02
LTL19M	57	999	M	P	3	16.27
LTL19M	57	999	M	R	3	14.31
LTL19M	57	999	M	S	3	38.04
LTL19M	57	999	M	T	3	31.7
LTL19M	57	999	M	U	3	26.48
LTL19M	57	999	M	W	3	19.02
LTL19M	57	999	M	Y	3	38.04
LTL19M	57	999	M	N	4	18.67
LTL19M	57	999	M	P	4	16.08
LTL19M	57	999	M	R	4	14.09
LTL19M	57	999	M	S	4	37.38
LTL19M	57	999	M	T	4	31.15
LTL19M	57	999	M	U	4	26.15
LTL19M	57	999	M	W	4	18.67
LTL19M	57	999	M	Y	4	37.38
LTL19M	57	999	M	N	5	16.8
LTL19M	57	999	M	P	5	14.47
LTL19M	57	999	M	R	5	12.68
LTL19M	57	999	M	S	5	33.64
LTL19M	57	999	M	T	5	28.04
LTL19M	57	999	M	U	5	23.53
LTL19M	57	999	M	W	5	16.8
LTL19M	57	999	M	Y	5	33.64
LTL19M	58	999	M	N	1	22.24
LTL19M	58	999	M	P	1	18.8
LTL19M	58	999	M	R	1	16.33
LTL19M	58	999	M	S	1	42.73
LTL19M	58	999	M	T	1	35.61
LTL19M	58	999	M	U	1	30.7
LTL19M	58	999	M	W	1	22.24
LTL19M	58	999	M	Y	1	42.73
LTL19M	58	999	M	N	2	21.28
LTL19M	58	999	M	P	2	17.84
LTL19M	58	999	M	R	2	15.47
LTL19M	58	999	M	S	2	40.41
LTL19M	58	999	M	T	2	33.67
LTL19M	58	999	M	U	2	28.26
LTL19M	58	999	M	W	2	21.28
LTL19M	58	999	M	Y	2	40.41
LTL19M	58	999	M	N	3	20.23
LTL19M	58	999	M	P	3	17.37
LTL19M	58	999	M	R	3	15.17
LTL19M	58	999	M	S	3	40.13
LTL19M	58	999	M	T	3	33.44
LTL19M	58	999	M	U	3	27.75
LTL19M	58	999	M	W	3	20.23
LTL19M	58	999	M	Y	3	40.13
LTL19M	58	999	M	N	4	19.9
LTL19M	58	999	M	P	4	17.17
LTL19M	58	999	M	R	4	14.95
LTL19M	58	999	M	S	4	39.45
LTL19M	58	999	M	T	4	32.88
LTL19M	58	999	M	U	4	27.43
LTL19M	58	999	M	W	4	19.9
LTL19M	58	999	M	Y	4	39.45
LTL19M	58	999	M	N	5	17.91
LTL19M	58	999	M	P	5	15.45
LTL19M	58	999	M	R	5	13.45
LTL19M	58	999	M	S	5	35.51
LTL19M	58	999	M	T	5	29.59
LTL19M	58	999	M	U	5	24.68
LTL19M	58	999	M	W	5	17.91
LTL19M	58	999	M	Y	5	35.51
LTL19M	59	999	M	N	1	23.52
LTL19M	59	999	M	P	1	19.77
LTL19M	59	999	M	R	1	17.26
LTL19M	59	999	M	S	1	45.05
LTL19M	59	999	M	T	1	37.54
LTL19M	59	999	M	U	1	32.19
LTL19M	59	999	M	W	1	23.52
LTL19M	59	999	M	Y	1	45.05
LTL19M	59	999	M	N	2	22.52
LTL19M	59	999	M	P	2	18.9
LTL19M	59	999	M	R	2	16.34
LTL19M	59	999	M	S	2	42.52
LTL19M	59	999	M	T	2	35.43
LTL19M	59	999	M	U	2	29.63
LTL19M	59	999	M	W	2	22.52
LTL19M	59	999	M	Y	2	42.52
LTL19M	59	999	M	N	3	21.44
LTL19M	59	999	M	P	3	18.47
LTL19M	59	999	M	R	3	16.03
LTL19M	59	999	M	S	3	42.21
LTL19M	59	999	M	T	3	35.18
LTL19M	59	999	M	U	3	29.01
LTL19M	59	999	M	W	3	21.44
LTL19M	59	999	M	Y	3	42.21
LTL19M	59	999	M	N	4	21.13
LTL19M	59	999	M	P	4	18.25
LTL19M	59	999	M	R	4	15.81
LTL19M	59	999	M	S	4	41.53
LTL19M	59	999	M	T	4	34.6
LTL19M	59	999	M	U	4	28.71
LTL19M	59	999	M	W	4	21.13
LTL19M	59	999	M	Y	4	41.53
LTL19M	59	999	M	N	5	19.01
LTL19M	59	999	M	P	5	16.43
LTL19M	59	999	M	R	5	14.23
LTL19M	59	999	M	S	5	37.37
LTL19M	59	999	M	T	5	31.14
LTL19M	59	999	M	U	5	25.84
LTL19M	59	999	M	W	5	19.01
LTL19M	59	999	M	Y	5	37.37
LTL19M	60	999	M	N	1	24.8
LTL19M	60	999	M	P	1	20.74
LTL19M	60	999	M	R	1	18.2
LTL19M	60	999	M	S	1	47.37
LTL19M	60	999	M	T	1	39.47
LTL19M	60	999	M	U	1	33.67
LTL19M	60	999	M	W	1	24.8
LTL19M	60	999	M	Y	1	47.37
LTL19M	60	999	M	N	2	23.77
LTL19M	60	999	M	P	2	19.96
LTL19M	60	999	M	R	2	17.22
LTL19M	60	999	M	S	2	44.63
LTL19M	60	999	M	T	2	37.19
LTL19M	60	999	M	U	2	31.0
LTL19M	60	999	M	W	2	23.77
LTL19M	60	999	M	Y	2	44.63
LTL19M	60	999	M	N	3	22.65
LTL19M	60	999	M	P	3	19.57
LTL19M	60	999	M	R	3	16.89
LTL19M	60	999	M	S	3	44.3
LTL19M	60	999	M	T	3	36.91
LTL19M	60	999	M	U	3	30.28
LTL19M	60	999	M	W	3	22.65
LTL19M	60	999	M	Y	3	44.3
LTL19M	60	999	M	N	4	22.36
LTL19M	60	999	M	P	4	19.34
LTL19M	60	999	M	R	4	16.66
LTL19M	60	999	M	S	4	43.6
LTL19M	60	999	M	T	4	36.33
LTL19M	60	999	M	U	4	29.99
LTL19M	60	999	M	W	4	22.36
LTL19M	60	999	M	Y	4	43.6
LTL19M	60	999	M	N	5	20.12
LTL19M	60	999	M	P	5	17.41
LTL19M	60	999	M	R	5	15.0
LTL19M	60	999	M	S	5	39.24
LTL19M	60	999	M	T	5	32.7
LTL19M	60	999	M	U	5	26.99
LTL19M	60	999	M	W	5	20.12
LTL19M	60	999	M	Y	5	39.24
LTL19M	61	999	M	N	1	26.16
LTL19M	61	999	M	P	1	21.79
LTL19M	61	999	M	R	1	19.11
LTL19M	61	999	M	S	1	49.82
LTL19M	61	999	M	T	1	41.51
LTL19M	61	999	M	U	1	35.25
LTL19M	61	999	M	W	1	26.16
LTL19M	61	999	M	Y	1	49.82
LTL19M	61	999	M	N	2	25.0
LTL19M	61	999	M	P	2	20.93
LTL19M	61	999	M	R	2	18.06
LTL19M	61	999	M	S	2	46.94
LTL19M	61	999	M	T	2	39.12
LTL19M	61	999	M	U	2	32.76
LTL19M	61	999	M	W	2	25.0
LTL19M	61	999	M	Y	2	46.94
LTL19M	61	999	M	N	3	23.91
LTL19M	61	999	M	P	3	20.54
LTL19M	61	999	M	R	3	17.74
LTL19M	61	999	M	S	3	46.6
LTL19M	61	999	M	T	3	38.84
LTL19M	61	999	M	U	3	32.14
LTL19M	61	999	M	W	3	23.91
LTL19M	61	999	M	Y	3	46.6
LTL19M	61	999	M	N	4	23.64
LTL19M	61	999	M	P	4	20.31
LTL19M	61	999	M	R	4	17.53
LTL19M	61	999	M	S	4	45.84
LTL19M	61	999	M	T	4	38.2
LTL19M	61	999	M	U	4	31.79
LTL19M	61	999	M	W	4	23.64
LTL19M	61	999	M	Y	4	45.84
LTL19M	61	999	M	N	5	21.28
LTL19M	61	999	M	P	5	18.28
LTL19M	61	999	M	R	5	15.77
LTL19M	61	999	M	S	5	41.26
LTL19M	61	999	M	T	5	34.38
LTL19M	61	999	M	U	5	28.61
LTL19M	61	999	M	W	5	21.28
LTL19M	61	999	M	Y	5	41.26
LTL19M	62	999	M	N	1	27.52
LTL19M	62	999	M	P	1	22.84
LTL19M	62	999	M	R	1	20.02
LTL19M	62	999	M	S	1	52.26
LTL19M	62	999	M	T	1	43.55
LTL19M	62	999	M	U	1	36.82
LTL19M	62	999	M	W	1	27.52
LTL19M	62	999	M	Y	1	52.26
LTL19M	62	999	M	N	2	26.24
LTL19M	62	999	M	P	2	21.9
LTL19M	62	999	M	R	2	18.9
LTL19M	62	999	M	S	2	49.26
LTL19M	62	999	M	T	2	41.05
LTL19M	62	999	M	U	2	34.53
LTL19M	62	999	M	W	2	26.24
LTL19M	62	999	M	Y	2	49.26
LTL19M	62	999	M	N	3	25.17
LTL19M	62	999	M	P	3	21.52
LTL19M	62	999	M	R	3	18.59
LTL19M	62	999	M	S	3	48.91
LTL19M	62	999	M	T	3	40.76
LTL19M	62	999	M	U	3	33.99
LTL19M	62	999	M	W	3	25.17
LTL19M	62	999	M	Y	3	48.91
LTL19M	62	999	M	N	4	24.93
LTL19M	62	999	M	P	4	21.27
LTL19M	62	999	M	R	4	18.39
LTL19M	62	999	M	S	4	48.09
LTL19M	62	999	M	T	4	40.07
LTL19M	62	999	M	U	4	33.6
LTL19M	62	999	M	W	4	24.93
LTL19M	62	999	M	Y	4	48.09
LTL19M	62	999	M	N	5	22.44
LTL19M	62	999	M	P	5	19.14
LTL19M	62	999	M	R	5	16.55
LTL19M	62	999	M	S	5	43.28
LTL19M	62	999	M	T	5	36.07
LTL19M	62	999	M	U	5	30.24
LTL19M	62	999	M	W	5	22.44
LTL19M	62	999	M	Y	5	43.28
LTL19M	63	999	M	N	1	28.88
LTL19M	63	999	M	P	1	23.89
LTL19M	63	999	M	R	1	20.93
LTL19M	63	999	M	S	1	54.71
LTL19M	63	999	M	T	1	45.59
LTL19M	63	999	M	U	1	38.4
LTL19M	63	999	M	W	1	28.88
LTL19M	63	999	M	Y	1	54.71
LTL19M	63	999	M	N	2	27.48
LTL19M	63	999	M	P	2	22.87
LTL19M	63	999	M	R	2	19.74
LTL19M	63	999	M	S	2	51.58
LTL19M	63	999	M	T	2	42.98
LTL19M	63	999	M	U	2	36.29
LTL19M	63	999	M	W	2	27.48
LTL19M	63	999	M	Y	2	51.58
LTL19M	63	999	M	N	3	26.44
LTL19M	63	999	M	P	3	22.49
LTL19M	63	999	M	R	3	19.44
LTL19M	63	999	M	S	3	51.21
LTL19M	63	999	M	T	3	42.68
LTL19M	63	999	M	U	3	35.85
LTL19M	63	999	M	W	3	26.44
LTL19M	63	999	M	Y	3	51.21
LTL19M	63	999	M	N	4	26.22
LTL19M	63	999	M	P	4	22.24
LTL19M	63	999	M	R	4	19.25
LTL19M	63	999	M	S	4	50.34
LTL19M	63	999	M	T	4	41.95
LTL19M	63	999	M	U	4	35.4
LTL19M	63	999	M	W	4	26.22
LTL19M	63	999	M	Y	4	50.34
LTL19M	63	999	M	N	5	23.59
LTL19M	63	999	M	P	5	20.01
LTL19M	63	999	M	R	5	17.33
LTL19M	63	999	M	S	5	45.3
LTL19M	63	999	M	T	5	37.75
LTL19M	63	999	M	U	5	31.86
LTL19M	63	999	M	W	5	23.59
LTL19M	63	999	M	Y	5	45.3
LTL19M	64	999	M	N	1	30.24
LTL19M	64	999	M	P	1	24.93
LTL19M	64	999	M	R	1	21.83
LTL19M	64	999	M	S	1	57.16
LTL19M	64	999	M	T	1	47.63
LTL19M	64	999	M	U	1	39.97
LTL19M	64	999	M	W	1	30.24
LTL19M	64	999	M	Y	1	57.16
LTL19M	64	999	M	N	2	28.72
LTL19M	64	999	M	P	2	23.84
LTL19M	64	999	M	R	2	20.58
LTL19M	64	999	M	S	2	53.89
LTL19M	64	999	M	T	2	44.91
LTL19M	64	999	M	U	2	38.05
LTL19M	64	999	M	W	2	28.72
LTL19M	64	999	M	Y	2	53.89
LTL19M	64	999	M	N	3	27.7
LTL19M	64	999	M	P	3	23.46
LTL19M	64	999	M	R	3	20.3
LTL19M	64	999	M	S	3	53.52
LTL19M	64	999	M	T	3	44.6
LTL19M	64	999	M	U	3	37.7
LTL19M	64	999	M	W	3	27.7
LTL19M	64	999	M	Y	3	53.52
LTL19M	64	999	M	N	4	27.5
LTL19M	64	999	M	P	4	23.2
LTL19M	64	999	M	R	4	20.12
LTL19M	64	999	M	S	4	52.58
LTL19M	64	999	M	T	4	43.82
LTL19M	64	999	M	U	4	37.2
LTL19M	64	999	M	W	4	27.5
LTL19M	64	999	M	Y	4	52.58
LTL19M	64	999	M	N	5	24.75
LTL19M	64	999	M	P	5	20.88
LTL19M	64	999	M	R	5	18.1
LTL19M	64	999	M	S	5	47.32
LTL19M	64	999	M	T	5	39.44
LTL19M	64	999	M	U	5	33.48
LTL19M	64	999	M	W	5	24.75
LTL19M	64	999	M	Y	5	47.32
LTL19M	65	999	M	N	1	31.6
LTL19M	65	999	M	P	1	25.98
LTL19M	65	999	M	R	1	22.74
LTL19M	65	999	M	S	1	59.6
LTL19M	65	999	M	T	1	49.67
LTL19M	65	999	M	U	1	41.54
LTL19M	65	999	M	W	1	31.6
LTL19M	65	999	M	Y	1	59.6
LTL19M	65	999	M	N	2	29.95
LTL19M	65	999	M	P	2	24.8
LTL19M	65	999	M	R	2	21.42
LTL19M	65	999	M	S	2	56.21
LTL19M	65	999	M	T	2	46.84
LTL19M	65	999	M	U	2	39.81
LTL19M	65	999	M	W	2	29.95
LTL19M	65	999	M	Y	2	56.21
LTL19M	65	999	M	N	3	28.96
LTL19M	65	999	M	P	3	24.44
LTL19M	65	999	M	R	3	21.15
LTL19M	65	999	M	S	3	55.83
LTL19M	65	999	M	T	3	46.52
LTL19M	65	999	M	U	3	39.56
LTL19M	65	999	M	W	3	28.96
LTL19M	65	999	M	Y	3	55.83
LTL19M	65	999	M	N	4	28.79
LTL19M	65	999	M	P	4	24.17
LTL19M	65	999	M	R	4	20.98
LTL19M	65	999	M	S	4	54.83
LTL19M	65	999	M	T	4	45.69
LTL19M	65	999	M	U	4	39.0
LTL19M	65	999	M	W	4	28.79
LTL19M	65	999	M	Y	4	54.83
LTL19M	65	999	M	N	5	25.91
LTL19M	65	999	M	P	5	21.75
